1001,420出了，鸟庄,420出了，鸟庄,股东,吉林化纤,2
1002,什么情况？怎么压单被吃了啊。今天不是不能涨过9毛7么？,什么情况？怎么压单被吃了啊。,None,深振业A,2
1003,只要syrsyr看好，马上抛，没错的,只要syrsyr看好，马上抛，没错的,None,国发股份,2
1004,一个字：买！两个字！买买！,一个字：买！两个字！买买！,None,蒙草抗旱,1
1005,每天都高开低走？,每天都高开低走？,股东,劲胜精密,0
1006,大家不要担心，今天还是涨停！,大家不要担心，今天还是涨停！,None,广晟有色,2
1007,准 备 上 攻！@ 准 备 上 攻！,主 力 资 金 调 整 到 位 ，准 备 上 攻！,None,新南洋,1
1008,自认倒霉,已经这样千万不要割了力生去追大盘,股东,力生制药,2
1009,大家说说,今天有涨停的可能吗？,股东,中国国旅,2
1010,后市看好继续走高  ａｚ,股价突破进入强势拉升通道，后市看好继续走高,None,曙光股份,1
1011,主力不看好。,此股就是一个垃圾股。,股东,安居宝,0
1012,如题~~穷地方出恶庄~~刁股瘟股一只！,岳阳林纸真是个瘟股啊~大盘涨那么多它才涨几分~~,None,岳阳林纸,2
1013,还不如买中国国航,还不如买中国国航,股东,南方航空,1
1014,新高了卖七元左右买回来,又要创新高了,股东,普洛药业,2
1015,金杜律师所接管了长油，考虑到第一央企退市--&gt;重生，和市场影响力及国内/国外的影响，金社必需拿出一个有利于散户的方案！应充分考虑散户的严重亏损的现实状况！！从而赢得中心股东的广泛认同，借此金社也同时树立起金杜律师全球品牌形象，提高金杜律师所在全国广泛的知名度和影响力！一举多得！请金社多为散户考虑，拿出促成长油重整多方共赢方案！thanks !,金杜将采取的什么方案呢？讨论中。,股东,退市长油,2
1016,什么都不缺了，等风来吧,什么都不缺了，等风来吧,股东,天通股份,1
1017,"你就继续装,看你能压多久!!能低价压盘,又不被抢筹码,其实也是种能力!!",你大哥新湖中宝又勃起了!!,None,哈高科,2
1018,再忍一忍。。淡淡定定,TMD！越 看 越 火 了！后悔啊,None,哈高科,2
1019,放量了,终于解套了，会涨停吗,股东,乐凯胶片,1
1020,600695,600695,股东,哈高科,2
1021,手中有股，心中无股。,持有此股的朋友注意了...,None,澳洋科技,2
1022,14.9,妖镍  还不涨停等到何时,股东,吉恩镍业,1
1023,没实力啊。,巢东=八一节 发 矿泉水 每瓶=6分。,股东,巢东股份,0
1024,今天如果中阳，我就重仓为主力加油,今天如果中阳，我就重仓为主力加油,None,全柴动力,2
1025,呵呵,一无是处，今天跌停无悬念！衰庄！,股东,维科精华,0
1026,要不一会哭都找不着调,调整  ，快卖,股东,安琪酵母,0
1027,你大爷！,你大爷！,股东,红豆股份,0
1028,如题,短线看空,股东,华业地产,0
1029,期待,今天突破9.6是大概率吧,None,巢东股份,2
1030,首创已放量，看谁有胆量！踏上涨停板！歌声真嘹亮!,首创大涨,None,首创股份,1
1031,是不是太多了？,请问这次是增发5亿吗？,None,宝光股份,2
1032,就要八月了,就要八月了,股东,中央商场,2
1033,rt,同意问候庄她全家的举手,None,时代新材,2
1034,神秘主力明天开始拉升股价 FFF,各路资金表演结束，神秘主力明天开始拉升股价,None,宝钢股份,1
1035,盘中暗示两点，后市三倍上涨空间！y,盘中暗示两点，后市三倍上涨空间！,None,国中水务,1
1036,高度控盘之后还有3被涨幅空间 FFF,重磅信号，主力走向，快拉升了，高度控盘之后还有3被涨幅空间,None,宝钢股份,1
1037,双头已成必下跌。,双头,None,精艺股份,0
1038,华发转型后100倍,高露洁棕榄上涨760倍，宝洁公司上涨513倍,None,华发股份,2
1039,为啥停牌？,为啥停牌？,股东,三花股份,2
1040,紫江已死，可我却被骗进来了，唉！,紫江已死，可我却被骗进来了，唉！,None,紫江企业,0
1041,"md,终于卖完了！再也不碰你了！烂腚","md,终于卖完了！再也不碰你了！烂腚",None,蓝鼎控股,0
1042,力度不小,使命完成，夺路而逃,None,紫江企业,0
1043,黄台开始反弹！！,黄台开始反弹！！,股东,皇台酒业,1
1044,1,"希望今天是红三兵,开始介入",股东,东华能源,1
1045,垃圾股,真正的垃圾股，主力已出逃,股东,潮宏基,0
1046,中线看到13到15,主力在很隐蔽的几十手几十手出货,股东,信雅达,0
1047,如题,天天喊涨停！你T吗该吃泻立停！,None,中房股份,0
1048,拭目以待,看样子今天要跌2个点左右,股东,信雅达,0
1049,开盘跌了，今天很可能是阴跌,开盘跌了，今天很可能是阴跌,None,深振业A,0
1050,死猪上路了。,就怕今天高开,股东,洛阳钼业,2
1051,88,只要大盘稍微下调几个点，它会跑的比兔子还快,None,百大集团,2
1052,rt,忍受不住折磨，买了,None,宝钛股份,1
1053,每天都是小散们在玩,每天都是小散们在玩,股东,广汽集团,2
1054,没有卖压上冲了,没有卖压上冲了,股东,福瑞股份,2
1055,14.06那里压盘的是白痴吗,14.06那里压盘的是白痴吗,None,九州通,2
1056,继续割肉！！！还是在割几个交易日，,继续割肉！！！,股东,栋梁新材,2
1057,能不能再不要脸一点,能不能再不要脸一点,None,蒙草抗旱,2
1058,88,大盘涨了100点，这垃圾还在跌，厉害,None,百大集团,2
1059,最后疯狂卖！买将井喷的军工重组第一股600355,最后疯狂卖！买将井喷的军工重组第一股600355,None,神州信息,2
1060,很好还在原地踏步,很好还在原地踏步,股东,三峡新材,2
1061,盘中金叉形成即反弹暴涨,筹码分布诡异变化，盘中金叉形成即反弹暴涨,None,蒙草抗旱,1
1062,应该不会跌了吧,应该不会跌了吧,股东,江海股份,2
1063,基本面已发生重大改变，还卖？你急着去哪亏钱去？,蒙草现在是13元，不是33。,None,蒙草抗旱,1
1064,恭喜在创业板中小板反弹之际，我大银伦加速翻绿,恭喜在创业板中小板反弹之际，我大银伦加速翻绿,None,银轮股份,2
1065,冲那么高，直接掉下来，今天套了不少人啊,冲那么高，直接掉下来，今天套了不少人啊,None,广晟有色,2
1066,盘中金叉形成即反弹暴涨,主力震荡吸筹，盘中金叉形成即反弹暴涨,None,华电能源,2
1067,追,259  会不会重复10年的走势，要不要追进去,None,广晟有色,1
1068,你究竟是成长股还是蓝筹股？完全是一垃圾股,太垃圾了,None,思源电气,2
1069,丹化跌 就是个奇葩,大盘涨,股东,丹化科技,2
1070,,什么时候我们的机会才会来啊,None,江淮汽车,2
1071,大盘从2049涨到2160，个个都满载而归了，希望能继续下去。,炒股半年了这几天大家都笑了,None,启源装备,2
1072,一卖就涨,一卖就涨,股东,大连控股,2
1073,444,300140宣布已经死亡！！,股东,启源装备,0
1074,换成厦门钨业后再来看看，真的是垃圾。,换成厦门钨业后再来看看，真的是垃圾。,None,章源钨业,0
1075,从此大步不回头。,从此大步不回头。,股东,永安药业,1
1076,大盘飞涨你却狂跌，只有与主力共为灰烬！跌吧,大盘飞涨你却狂跌，只有与主力共为灰烬！跌吧,None,宏达新材,0
1077,呵呵 呵呵 小爷瓦在钓鱼。。,呵呵 呵呵 小爷瓦在钓鱼。。,None,国联水产,2
1078,跌倒头了,罗平锌电开始启动了，带动动力源启动,股东,动力源,2
1079,今天涨吗,今天涨吗,股东,工大首创,2
1080,坚决耐心持有，没有不涨的180,持有,股东,瑞茂通,1
1081,进场 8.22满仓,终于忍不住了,股东,旗滨集团,1
1082,宏达股份今天张婷,宏达股份今天张婷,股东,宏达股份,2
1083,前期的罢工现在开始显现出来了。,前期的罢工现在开始显现出来了。,None,通产丽星,0
1084,生化和地产的孙子我日,生化和地产的孙子我日,None,中粮屯河,0
1085,垃圾,垃圾,股东,鑫龙电器,2
1086,这狗B股，大盘天天涨，烂股天天跌！,这狗B股，大盘天天涨，烂股天天跌！,None,科大讯飞,2
1087,哈哈！,龙大肉食=狼多肉少,股东,龙大肉食,2
1088,涨,今天是涨是跌呢？,None,华智控股,2
1089,是,狗庄一会日上.一会日下.今天日下,None,日上集团,0
1090,浪费行情简直是犯罪，太不要脸了,浪费行情简直是犯罪，太不要脸了,None,柳化股份,2
1091,今天可买入，,今天可买入，,股东,日上集团,1
1092,己经拿到30万股，明天再进20万股,己经拿到30万股，明天再进20万股,None,海泰发展,1
1093,私摹通知卖。买将井喷的上海重组第一股600355,私摹通知卖。买将井喷的上海重组第一股600355,None,亚通股份,2
1094,上升通道已打开！ ！,调整要到底了，准备上攻，上升通道已打开！ ！,None,中粮屯河,1
1095,主力无耻嘴脸毕露无疑，就是向下,主力无耻嘴脸毕露无疑，就是向下,None,亚宝药业,0
1096,换股票操作,见高卖了去买调整完成的600851了,None,抚顺特钢,2
1097,盘中暗示两点，后市三倍上涨空间！y,盘中暗示两点，后市三倍上涨空间！,None,华电能源,1
1098,艹，大盘涨你跌，越跌越买,艹，大盘涨你跌，越跌越买,股东,上海家化,2
1099,"你们着急卖了,回家给你家买棺材和花圈吗?","你们着急卖了,回家给你家买棺材和花圈吗?",None,国机汽车,2
1100,小心,下跌调整开启,股东,S佳通,2
1101,煤炭理应触底反弹，静待转折,煤炭理应触底反弹，静待转折,None,红阳能源,2
1102,又来了 每日一射,又来了 每日一射,股东,长安汽车,2
1103,大盘股在跑 注意冲高回落,大盘股在跑 注意冲高回落,None,红阳能源,2
1104,冲高抛压好重,冲高抛压好重,None,红阳能源,2
1105,"&nbsp;EM_StockImg_StartEM_StockImg_End广联达(002410)2014年7月25日融资融券信息显示，广联达融资余额236,248,585元，融资买入额7,263,189元，融券卖出量114,476股，融券余量47,141股，融券余额1,257,250元。广联达融资融券详细信息如下表：交易日期证券代码证券简称融资余额(元)融资买入额(元)融券卖出量(股)融券余量(股)融券余额(元)2014-07-25002410广联达236,248,5857,263,189114,47647,1411,257,250广联达全部融资融券数据&nbsp;深市全部融资融券数据一览",广联达融资融券信息(7/25),数据,广联达,2
1106,挺起！！！,江淮，你终于睡醒了,股东,江淮汽车,2
1107,突 爆 惊 人 利 好  公告，重 组 将 暴 涨,突 爆 惊 人 利 好  公告，重 组 将 暴 涨,None,江淮汽车,1
1108,华泽钴镍，接下来主力意图及把戏,华泽钴镍，接下来主力意图及把戏,None,华泽钴镍,2
1109,一定要HOLD住！！,这个票没有道理不到30，一定要HOLD住！！,None,华泽钴镍,1
1110,肯皮的肯皮，吃肉的吃肉！！！,甘蔗没有两头甜，大智若愚，大道至简！！！,None,西藏天路,2
1111,那只能回头后再发力,年线过不了,股东,恒邦股份,2
1112,没想到 大盘高开那么多,跳谁啊，砸啊,None,中粮屯河,1
1113,又要当生化和地产的孙子我擦,又要当生化和地产的孙子我擦,None,中粮屯河,2
1114,砸出恐慌盘,砸盘就要真砸,None,国旅联合,2
1115,谁在做?,谁在做?,None,国发股份,2
1116,RLM,TMD;一买就跌。,None,东方金钰,2
1117,300037什么意思？,300037什么意思？,None,新宙邦,2
1118,,[看空][看空][看空][看空][看空][看空][看空],股东,博通股份,0
1119,银鸽这垃圾纹丝不动啊！什么情况啊！早盘拉拉就算了啊？大盘这么好为啥反其道而行呢！？不耗了！3.74成本现在有了几毛利润五万股也有两万利润了！先出了再说！忒垃圾了！浪费时间,银鸽这垃圾纹丝不动啊！什么情况啊！早盘拉拉就算了啊？大盘这么好为啥反其道而行呢,None,银鸽投资,2
1120,套的不多的就赶紧换股吧！,小散们都清醒一点吧！,股东,亿阳信通,2
1121,进亚太科技 要拉升了,此股垃圾 已出,None,美锦能源,2
1122,本人看盘买入，明天低开再入，和腾讯合股的，要和阿里一较高下！坚决看好,看中其和腾讯合股民营银行,股东,健康元,1
1123,,旷世利好！八月头高层主持援藏会议！,None,西藏旅游,1
1124,当前银行的市盈率4倍，向银行股靠齐，将跌破1。5元,逃命！,None,健康元,2
1125,"大变革时代 未被充分挖掘的电子平台www.eastmoney.com 2014年03月06日 00:01 国泰君安 熊俊,毛平K图 000733_1现价：13.52 涨跌：-0.23 涨幅：-1.67% 总手：20094 金额（万）：2713 换手率：0.56%相关股票辉煌科技(26.29 2.74%)杰赛科技(9.17 2.69%)二六三(11.27 1.81%)汇源通信(8.18 1.74%)拓维信息(17.62 1.61%)烽火通信(12.79 1.59%)首次覆盖，给予增持评级。核心业务将为公司发展带来确定性，预计2013-2015 年营收为31.38、35.68、40.08 亿元，净利润为1.18、1.64、2.13 亿元，EPS 为0.33、0.46、0.60 元（假设增发顺利实施，公司摊后EPS 分别为0.30、0.40、0.51 元）。国防装备行业可比公司2014 年平均PE42X，考虑公司具备成为CEC 国防装备电子整合平台的可能，给予其2014 年PE35X，目标价16.0 元。公司2014 年PE29X，远低于国防装备行业42X 的估值水平；大幅低估原因在于，市场对公司有望成为CEC 国防装备整合平台的认识不足。不同于市场观点，我们认为，增发预案凸显集团利用上市公司平台“做加减法”的趋势，集团人事变动显示整体上市节奏将加快；在国企改革加速、CEC 资产整合背景下，公司有望作为重要支撑点。十三年来首次增发募资，预计集团整合将加快。1）本次增发除拟扩建高新电子与电池项目外，将收购集团旗下四家公司，优质资产注入预计将是公司加快整合的标志性事件。2）上市公司已悄然深度做“加减法”，将捋顺各业务关系。3）集团人事变动预示未来集团整合节奏将加快。中电振华新任董事长于2013 年5 月上任、与此轮融资同步，其历任CEC 系统装备部主任。结合上任时间点与履历，我们判断，振华系将成为CEC 旗下新一轮资本运作领域。CEC 整合：公司有望成为国防装备电子平台。1）根据振华系股权结构判断，预计将类似长城系做法：第一步将上市公司纳入直接管理企业。2）公司为CEC 旗下唯一国防装备电子上市平台。我们判断2010年其收购中国振华正是基于此诉求，在CEC 优化战略资源整合的背景下，我们预计在公司大股东股权梳理清晰后有望加速布局。风险：业务调整低于预期，主营受市场化大幅冲击，增发不成功。","大变革时代 未被充分挖掘的电子平台  国泰君安 熊俊,毛平",None,振华科技,2
1126,看——常沧峦——做的股，就是牛,中国的媒体有几句是真话，哦，半夜鸡叫时倒是说了真话。别太信了！高手在民间，看,None,明星电力,2
1127,这股主力他妈死了，主力没有心情做！！,这股主力他妈死了，主力没有心情做！！,None,利源精制,0
1128,南方航空，理性判断后市？,南方航空，理性判断后市？,None,南方航空,2
1129,再来2万手 砸到3.6啊,下面挂了那么多 怎么不砸盘了？哈,股东,华电能源,2
1130,研报日期：2014-07-27速效救心丸的经营情况：各销售终端进行了品规区隔:速效救心丸有三个品规，120S、150S 和180S，分别对应OTC 商销、医院和OTC 可控终端(主要是一些大连锁)；销售模式由商销向终端拉动转变：传统的商销模式就是公司往一级分销商发货，然后一级分销商往二级、三级分销商发货，公司对货物的流向、终端的价格缺乏控制力；终端拉动（包含医院和OTC 可控终端）的销售模式是公司直接向部分OTC 终端（主要是大连锁）以及和商业公司合作开发医疗终端，公司对货物的流向以及终端的价格有较强控制力；近几年，公司在销售上重点做的是商销向终端拉动的转变，终端拉动取得了较快的增长，目前保持20~30%的增长，销售占比大约40%左右（其中医院和可控OTC 终端的销售比例大约为3：1）；转变患者对产品的认识，长期将有利于销量提升：实行终端拉动的销售策略，了终端的可控以外，另外一个最大的好处是对患者的教育。长期以来，速效救心丸是大部分患者心绞痛发作时的必备药品，但实际上产品对于平稳期的预防也有非常良好的功效，只是产品的名字会让患者认为速效救心丸只是急救用药，患者用药观念的改变需要通过医生的教育来实现。现在公司大力加大产品的学术研究以及医生的学术教育，逐步转变医生对产品的认识。长期来看，患者对产品认识的转变将拉动产品用量提升，包括医院、OTC 终端。速效救心丸进入国家低价药产品目录，未来将逐步提价：速效救心丸理论上具有1 倍左右的提价空间：主要品种速效救心丸进入国家低价药目录，同时该品种也是国家基本药物目录品种，按照原先的最高零售价测算，速效救心丸目前的日使用金额不到3 元/天，如果按照目前的实际终端售价来看，速效救心丸的日使用金额在2.5 元/天左右，按照中成药类低价药产品日使用金额5 元/天内自主定价的规定来看，速效救心丸理论上具有1倍左右的价格提升空间。业绩预测和投资评价：我们预计14~16 年净利润同比增长14%、26%和22%，实现EPS 0.54 元、0.69 元和0.84 元。公司资源禀赋突出，品种资源储备丰富，长期来看机制到位将释放内部管理活力；中短期来看，速效救心丸进入低价药目录后逐步提价对业绩将有较大弹性，而定向增发的推进将对股价方面有较大的积极性，我们维持“强烈推荐-A”评级，按照2015 年25 倍预测PE，目标价17.25 元。主要风险是低价药政策推进低于预期、公司管理改善进度低于预期。[招商证券股份有限公司][点击查看PDF原文]提示：本文属于研究报告栏目，仅为机构或分析人士对一只股票的个人观点和看法，并非正式的新闻报道，本网不保证其真实性和客观性，一切有关该股的有效信息，以沪深交易所的公告为准，敬请投资者注意风险。,再融资彰显做强信心，速效救心丸具有较大提价弹性查看PDF原文,研报,中新药业,2
1131,快下来吧,南方汇通压力在11.30，先卖出,None,南方汇通,0
1132,就是一个垃圾，趁早换股，否则浪费了大好行情，大盘下跌，跌的最猛的还是这个垃圾,托们，还好意思说银鸽和钼有关系吗,None,银鸽投资,0
1133,不要买,已经烂了，垃圾了,None,海兰信,0
1134,垃圾标准股份无庄，跟大盘小涨马上跌  标准已经遇到5块钱历史大阻力 很快就会跌 逃顶好机会,垃圾标准股份无庄，跟大盘小涨马上跌逃顶好机会,None,标准股份,0
1135,现在大盘涨得好，电建停着，尽快复盘嘛，更待何时。,强烈要求早点复盘,None,中国电建,1
1136,矿产资源 加房地产,抢进000735罗牛山,None,卧龙地产,1
1137,强力震仓，小单在捡筹码,制造成交量下跌,None,国旅联合,2
1138,通葡要开始跌了。,通葡要开始跌了。,股东,通葡股份,0
1139,大盘涨了接近200点，死驴不涨反跌。,国旅变死驴,None,国旅联合,2
1140,跌停买点儿,跌停买点儿,股东,通葡股份,2
1141,这可是杭汽轮b另一个重磅利好呀。杭州银行上市随时可能出公告的，到时想买也买不到了。,客观预计，杭州银行今年上市概率80%，明年上市100%,None,杭汽轮B,2
1142,不想说,卖了！,None,柳化股份,2
1143,研报日期：2014-07-26投资建议：预计工商银行 2014/2015 年净利润增速分别为 9%/8%，对应 EPS 0.82/0.88 元，BVPS 4.18/4.17 元，现交易于 4.32/4.00 倍 PE，0.84/0.74 倍 PB，目标价 3.88 元，谨慎增持。公司事件：工商银行 7 月 25 日晚公布优先股发行预案，拟非公开发行境内优先股 450 亿元，境外优先股 350 亿元，合计 800 亿元。事件点评：1.预计工商银行本次将优先选择发行境外优先股。我们预计工商银行本次将优先选择发行境外优先股，理由有三：境外市场流动性较境内更宽松，优先股发行成本较境内更低；工商银行已在 H 股上市，在境外市场受投资者认可度较高；发行境外优先股有利于扩大工商银行在海外市场影响力，有利于其境外分支机构扩大经营。2.预计境外发行优先股可提升一级资本充足率 30bp。 根据本次境外发行预案，若成功发行优先股 350 亿元，以 14Q1 末数据静态测算，可提升工商银行一级资本充足率 30bp至 11.92%，提升资本充足率 30bp 至 14.37%，可支持加权风险资产多增 3684 亿元。3.预计境内发行优先股可提升一级资本充足率 39bp。 根据本次境内发行预案，若成功发行优先股 450 亿元，以 14Q1 末数据静态测算，可提升工商银行一级资本充足率 39bp至 12%，提升资本充足率 39bp 至 14.46%，可支持加权风险资产多增 4737 亿元。4.本次优先股发行将有利于工商银行更好支持实体经济。若本次境内外优先股均能发行成功，将为工商银行打开约 8400 亿元的风险资产增长空间，有利于工商银行更好的借助贷款或同业投资等渠道向实体经济提供融资支持，更好的以金融资源支持实体经济。风险提示：优先股发行预案未被股东大会通过。[国泰君安证券股份有限公司][点击查看PDF原文]提示：本文属于研究报告栏目，仅为机构或分析人士对一只股票的个人观点和看法，并非正式的新闻报道，本网不保证其真实性和客观性，一切有关该股的有效信息，以沪深交易所的公告为准，敬请投资者注意风险。,非公开发行优先股预案点评：发行优先股，先境外再境内查看PDF原文,研报,工商银行,2
1144,金融，有色，煤冲短期头部，高速，电力，航运有戏了,金融，有色，煤冲短期头部，高速，电力，航运有戏了,股东,福建高速,1
1145,转移,钱都到券商里了,None,江淮汽车,2
1146,垃圾庄,波导庄：自虐的时间也够长了，太过了怕自己醒不了啦。,None,波导股份,2
1147,纯垃圾，还有一群狗托,怎么没人喊涨停了？暴露了吧,None,江淮汽车,0
1148,我先出来了。,涨势不涨，接下来将面临大跌,None,波导股份,0
1149,,真真切切不要脸的死瘟庄,None,北方创业,2
1150,看钼矿新华龙与镍矿华泽钴镍、吉恩镍业,钼镍矿概念都涨疯了，强烈要求天成披露钼镍矿整合进展公告,None,天成控股,2
1151,顺鑫农业,北京国企改革,股东,顺鑫农业,2
1152,庄家折腾了这么久，是收获的季节了。一个月内站上7.2元，大家拭目以待。,一个月内站上7.2元,None,三一重工,2
1153,,阳痿鸡鸡每次冲一下，就阳痿了。哈哈哈,None,华东重机,2
1154,问题在于大家关注的是它以后是注入环保还是核电,问题在于大家关注的是它以后是注入环保还是核电,股东,中电远达,2
1155,鸟,妈的主力趁大盘上攻出货,None,神州信息,2
1156,看看所谓的理财专家，基金净值就知道他们是怎么死的,不做不死,股东,中电远达,2
1157,惨了,昨天那百分之13、6的资金全部被套,None,神州信息,2
1158,大家有谁知道原因吗？,为什么就是涨不上去啊，从20多块跌到了16,None,科力远,2
1159,完全可以快速拉升,先前拉到5个点也不过用了5千万说明上方比较空虚,股东,梅花生物,2
1160,买完好暴跌,快买,股东,*ST南钢,2
1161,我看这个绩优股会到40元以上，净资产高、利润好，中港通首选的蓝筹小盘股。。。。,一汽富维主升浪很快就会来临,None,一汽富维,1
1162,1111,没有庄家的股，大盘就是涨100点，83也不会涨的,None,博信股份,2
1163,主力真垃圾，这么好的走势居然还卖出！,主力真垃圾！,股东,江淮汽车,1
1164,*ST常铝涨停！,*ST常铝涨停！,股东,*ST新业,2
1165,全部交出。。。你们懂得,以失败重组后低开,None,中国电建,0
1166,完了完了，1414.1444/,完了,股东,美尔雅,0
1167,风萧萧兮易水寒，散户入市兮骨不还。,风萧萧兮易水寒，散户入市兮骨不还。,股东,北方创业,0
1168,主力抽出资金打别的股去了？,今天美克的表现已经预料的到，大盘狂涨它就歇菜,股东,美克家居,0
1169,已经卖完了，换权重股了,已经卖完了，换权重股了,None,天广消防,0
1170,哈哈哈,不要插老傅了，前后都被人插遍了,None,金鹰股份,2
1171,,300380,股东,天齐锂业,2
1172,拜拜,"成不了大器,拜拜",None,黑化股份,0
1173,600872,大盘涨了四.五.百点它还在喝酱油/真不是东西//,None,中炬高新,2
1174,9.24出了50000，想回到9.10以下补，可现在主力就是让补，没办法只有在9.16补了不30000。,西南出了就补就不回了，后悔了,股东,西南证券,2
1175,今天跌停！,今天跌停！,None,华电能源,2
1176,现在还抛售有色股是傻逼,百利电气是有色股,None,百利电气,2
1177,上周五没有涨停，这次涨停板。,上周五没有涨停，这次涨停板。,股东,华泽钴镍,1
1178,"人生如此,股市如此,此股更是如此.可怜可怜庄家,都来买点儿吧---------------000000000000000000000000000000000",吃亏是福,None,长春经开,2
1179,最后疯狂地震仓,连续多次压低后拉回,None,当升科技,2
1180,小心了,拉高出货观天象 俩阳三阴看震荡 出手买入细思量 专套无知小儿郎,None,冠城大通,2
1181,你们说呢？现在看都不用看呵！,突破7.8前高买上点儿～,None,新五丰,2
1182,大通现在是小单买 大单卖 典型的出货行情 散户们不要上当啊,大通现在是小单买 大单卖 典型的出货行情 散户们不要上当啊,None,冠城大通,2
1183,万和垃圾一个,烂货,None,万和电气,0
1184,太差,太差,None,新日恒力,0
1185,机会,两市三元多的有色加环保股002379,None,广晟有色,2
1186,很垃圾，走为上，,很垃圾，走为上，,None,联美控股,0
1187,上档卖盘不多，而且今天还没放量，庄家你拉涨停吧，俺们是短线客,上档卖盘不多，而且今天还没放量，庄家你拉涨停吧，俺们是短线客,None,露天煤业,1
1188,哈哈哈,记得俺说的话了吧？市场会灭掉这个庄孙子！,None,铁龙物流,2
1189,错过了一周大好行情啊,错过了一周大好行情啊,None,合众思壮,2
1190,拜托快点长，脸面不长丢不起。,拜托快点长，脸面不长丢不起。,股东,铁龙物流,1
1191,过7.05勃起确认，可以逢低加仓！,勃起了！,股东,深圳燃气,2
